Station Number,Station Name,Station Description,Parameter Name,Parameter Description,Units of Measure,Year,Result Count,Result Average,Result Min,Result Max,Waterway,x,y
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,11,0.6,0.02,1.53,West Branch Du Page River,-9809372.143319122,5162219.006850576
12,Lake-Cook Road,Buffalo Creek at Lake-Cook Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,11,0.34,0.06,0.79,Buffalo Creek,-9792683.493154097,5183751.728609537
13,Lake-Cook Road,Des Plaines River at Lake-Cook Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,5.7,2.19,13.9,Des Plaines River,-9786103.272410415,5183885.200209065
17,Oakton Street,Des Plaines River at Oakton Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,11,4.52,1.86,11.76,Des Plaines River,-9782189.77125312,5164756.208222484
18,Devon Avenue,Salt Creek at Devon Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,8.69,1.98,19.84,Salt Creek,-9795587.075606022,5159923.790866642
19,Belmont Avenue,Des Plaines River at Belmont Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,4.58,1.96,9.03,Des Plaines River,-9779371.53102385,5151588.097147647
20,Roosevelt Road,Des Plaines River at Roosevelt Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,4.47,2.18,8.53,Des Plaines River,-9776892.815460142,5140724.864266957
22,Ogden Avenue,Des Plaines River at Ogden Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,11,4.8,2.48,9.85,Des Plaines River,-9775033.160497827,5134155.08934849
23,Willow Springs Road,Des Plaines River at Willow Springs Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,11,4.88,2.54,9.53,Des Plaines River,-9782918.22214516,5121485.94585754
24,Wolf Road,Salt Creek at Wolf Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,7.06,3.02,13.79,Salt Creek,-9785016.345950183,5134927.534095098
29,Stephen Street,Des Plaines River at Stephen Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,5.05,2.51,9.07,Des Plaines River,-9796385.089554068,5113414.579669373
31,Lake-Cook Road,Middle Fork North Branch Chicago River at Lake-Cook Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,10,0.79,0.07,4.86,Middle Fork North Branch Chicago River,-9775428.966959778,5183330.473761027
32,Lake-Cook Road,Skokie River at Lake-Cook Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,10,0.62,0.2,1.23,Skokie River,-9773171.65434657,5183881.030230567
34,Dempster Street,North Branch Chicago River at Dempster Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,11,3,1.12,7.9,North Branch Chicago River,-9772519.197048591,5167261.607014383
35,Central Street,North Shore Channel at Central Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,9,0.28,0.23,0.43,North Shore Channel,-9761286.946422856,5170628.6171330195
36,Touhy Avenue,North Shore Channel at Touhy Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,6.76,2.96,10.49,North Shore Channel,-9763880.193364626,5162772.158302309
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,6.26,2.78,10.72,North Branch Chicago River,-9762427.895694703,5155720.021993471
39,Madison Street,South Branch Chicago River at Madison Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,4.31,0.12,7.6,South Branch Chicago River,-9755836.894673718,5143332.001117509
40,Damen Avenue,Chicago Sanitary and Ship Canal at Damen Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,4.22,0.12,7.77,Chicago Sanitary and Ship Canal,-9759974.102935709,5137287.498239143
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,7.25,0.31,14.84,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,6.33,0.16,10.82,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
43,Route 83,Calumet-Sag Channel at Route 83,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,10,4.48,2.52,7.62,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
46,Grand Avenue,North Branch Chicago River at Grand Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,5.7,2.94,9.47,North Branch Chicago River,-9756156.248665709,5144758.297382973
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,5.64,0.12,9.39,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
49,Ewing Avenue,Calumet River at Ewing Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,9,0.39,0.24,0.63,Calumet River,-9745075.86152176,5120263.120285954
50,Burnham Avenue ,Wolf Lake Drain at Burnham Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,0.12,0.02,0.28,Wolf Lake Drain,-9744778.986089032,5110875.941051556
52,Wentworth Avenue,Little Calumet River at Wentworth Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,10,4.85,0.79,8.33,Little Calumet River,-9743762.861862704,5099049.677060608
54,Joe Orr Road,Thorn Creek at Joe Orr Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,9,10.15,6.91,14.3,Thorn Creek,-9754419.852949658,5089457.720876058
55,130th Street,Calumet River at 130th Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,9,0.65,0.23,1.16,Calumet River,-9748530.69045206,5110104.230203494
56,Indiana Avenue,Little Calumet River at Indiana Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,9,1.25,0.24,2.88,Little Calumet River,-9753472.181457821,5108772.571885121
57,Ashland Avenue,Little Calumet River at Ashland Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,10,4.22,0.93,8.53,Little Calumet River,-9758345.734333793,5108959.791525536
58,Ashland Avenue,Calumet-Sag Channel at Ashland Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,4.84,1.82,8.5,Calumet-Sag Channel,-9758306.686186207,5109440.062465825
59,Cicero Avenue,Calumet-Sag Channel at Cicero Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,11,5.02,2.2,8.6,Calumet-Sag Channel,-9766975.298081215,5109491.834437173
64,Lake Street,West Branch Du Page River at Lake Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,9.1,1.47,16.3,West Branch Du Page River,-9810939.89297938,5157781.364521299
73,Diversey Parkway,North Branch Chicago River at Diversey Parkway,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,6.47,3.43,8.96,North Branch Chicago River,-9760793.273420712,5150867.342273781
74,Lake Shore Drive,Chicago River at Lake Shore Drive,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,10,0.94,0.09,2.61,Chicago River,-9753112.184339533,5144283.186382862
75,Cicero Avenue,Chicago Sanitary and Ship Canal at Cicero Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,4.48,0.16,7.7,Chicago Sanitary and Ship Canal,-9767527.508297497,5134013.305608013
76,Halsted Street,Little Calumet River at Halsted Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,5.15,2.7,8.1,Little Calumet River,-9756147.689317683,5109826.122291395
77,Elmhurst Road,Higgins Creek at Elmhurst Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,5,0.54,0.21,0.96,Higgins Creek,-9789503.463971145,5164194.269628853
78,Wille Road,Higgins Creek at Wille Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,7.98,3.97,11.97,Higgins Creek,-9789066.534741784,5163778.873133089
79,Higgins Road,Salt Creek at Higgins Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,9,0.25,0.01,1.08,Salt Creek,-9797375.60963822,5165675.359292448
80,Arlington Heights Road,Salt Creek at Arlington Heights Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,8.84,1.81,20.27,Salt Creek,-9796254.99295483,5162818.28541295
86,Burnham Avenue,Grand Calumet River at Burnham Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,10,1.98,0.07,7.87,Grand Calumet River,-9744810.951107476,5105915.20396417
89,Walnut Street,West Branch Du Page River at Walnut Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,9.38,1.68,15.38,West Branch Du Page River,-9811290.549648687,5160344.011074602
90,Route 19,Poplar Creek at Route 19,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,11,0.31,0.16,0.83,Poplar Creek,-9823047.74711789,5165577.94301833
91,Material Service Road,Des Plaines River at Material Service Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,4.65,2.37,8.06,Des Plaines River,-9803757.593335949,5100729.017568359
92,Lockport Powerhouse,Chicago Sanitary and Ship Canal at Lockport Powerhouse Forebay,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,51,5.52,0.12,10.78,Chicago Sanitary and Ship Canal,-9804834.016711399,5096870.642820761
96,Albany Avenue,North Branch Chicago River at Albany Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,2.84,1.05,6.55,North Branch Chicago River,-9764088.462110577,5156857.124687181
97,170th Street,Thorn Creek at 170th Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,11,6.26,2.47,12.61,Thorn Creek,-9748874.28283881,5099238.777878965
99,Archer Avenue,Bubbly Creek at Archer Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2008,12,3.63,0.45,7.28,Bubbly Creek,-9758696.948071491,5136817.240627698
100,Wells Street,Chicago River at Wells Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,11,1.94,0.28,4.6,Chicago River,-9755339.676982595,5144145.544547021
101,Foster Avenue,North Shore Channel at Foster Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,12,7.44,3.26,11.13,North Shore Channel,-9763248.504184216,5157380.484896455
102,Oakton Street,North Shore Channel at Oakton Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,11,2.73,0.21,7.62,North Shore Channel,-9763838.713194087,5164984.791142569
103,Golf Road,West Fork North Branch Chicago River at Golf Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,11,3.04,0.7,5.17,West Fork North Branch Chicago River,-9771841.694236573,5169273.313312094
104,Glenview Road,North Branch Chicago River at Glenview Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,12,3.95,0.76,7.57,North Branch Chicago River,-9770990.71844705,5171319.185344051
105,Frontage Road,Skokie River at Frontage Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,12,5.15,1.09,8.83,Skokie River,-9769467.187323028,5174142.560835846
106,Dundee Road,West Fork North Branch Chicago River at Dundee Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,11,6.78,0.93,16.14,West Fork North Branch Chicago River,-9777719.3660057,5181767.818476338
108,Loomis Street,South Branch Chicago River at Loomis Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,12,4.71,3.17,7.28,South Branch Chicago River,-9758326.630046986,5137947.951214144
109,Brookfield Avenue,Salt Creek at Brookfield Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,11,5.18,1.88,10.35,Salt Creek,-9778479.118246686,5134478.740255858
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,9,0.64,0.4,1.3,West Branch Du Page River,-9809372.143319122,5162219.006850576
12,Lake-Cook Road,Buffalo Creek at Lake-Cook Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,9,0.4,0.16,0.88,Buffalo Creek,-9792683.493154097,5183751.728609537
13,Lake-Cook Road,Des Plaines River at Lake-Cook Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,12,4.68,1.76,10,Des Plaines River,-9786103.272410415,5183885.200209065
17,Oakton Street,Des Plaines River at Oakton Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,11,3.9,1.63,9.65,Des Plaines River,-9782189.77125312,5164756.208222484
18,Devon Avenue,Salt Creek at Devon Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,11,7.6,2.9,16.7,Salt Creek,-9795587.075606022,5159923.790866642
19,Belmont Avenue,Des Plaines River at Belmont Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,12,4.27,1.65,8.45,Des Plaines River,-9779371.53102385,5151588.097147647
20,Roosevelt Road,Des Plaines River at Roosevelt Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,11,3.84,1.57,7.98,Des Plaines River,-9776892.815460142,5140724.864266957
22,Ogden Avenue,Des Plaines River at Ogden Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,11,4.04,1.73,7.99,Des Plaines River,-9775033.160497827,5134155.08934849
23,Willow Springs Road,Des Plaines River at Willow Springs Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,11,3.74,1.69,6.78,Des Plaines River,-9782918.22214516,5121485.94585754
24,Wolf Road,Salt Creek at Wolf Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,12,6.08,2.08,11.58,Salt Creek,-9785016.345950183,5134927.534095098
29,Stephen Street,Des Plaines River at Stephen Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,11,3.66,1.7,6.25,Des Plaines River,-9796385.089554068,5113414.579669373
31,Lake-Cook Road,Middle Fork North Branch Chicago River at Lake-Cook Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,10,0.24,0.05,0.46,Middle Fork North Branch Chicago River,-9775428.966959778,5183330.473761027
32,Lake-Cook Road,Skokie River at Lake-Cook Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,10,0.35,0.11,0.68,Skokie River,-9773171.65434657,5183881.030230567
34,Dempster Street,North Branch Chicago River at Dempster Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,12,3.43,0.69,7.77,North Branch Chicago River,-9772519.197048591,5167261.607014383
35,Central Street,North Shore Channel at Central Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,9,0.34,0.03,1.4,North Shore Channel,-9761286.946422856,5170628.6171330195
36,Touhy Avenue,North Shore Channel at Touhy Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,10,6.47,3.37,8.86,North Shore Channel,-9763880.193364626,5162772.158302309
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,12,6.93,1.53,10.39,North Branch Chicago River,-9762427.895694703,5155720.021993471
39,Madison Street,South Branch Chicago River at Madison Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,11,4.58,2.73,7.77,South Branch Chicago River,-9755836.894673718,5143332.001117509
40,Damen Avenue,Chicago Sanitary and Ship Canal at Damen Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,11,4.56,2.35,7.3,Chicago Sanitary and Ship Canal,-9759974.102935709,5137287.498239143
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,12,6.35,3.75,7.95,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,10,5.29,3.23,7.29,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
43,Route 83,Calumet-Sag Channel at Route 83,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,10,3.76,1.88,5.9,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
46,Grand Avenue,North Branch Chicago River at Grand Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,12,5.79,1.6,9.16,North Branch Chicago River,-9756156.248665709,5144758.297382973
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,10,4.92,2.96,6.02,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
49,Ewing Avenue,Calumet River at Ewing Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,7,0.33,0.23,0.45,Calumet River,-9745075.86152176,5120263.120285954
50,Burnham Avenue ,Wolf Lake Drain at Burnham Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,10,0.09,0.02,0.24,Wolf Lake Drain,-9744778.986089032,5110875.941051556
52,Wentworth Avenue,Little Calumet River at Wentworth Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,10,3.83,1.8,6.01,Little Calumet River,-9743762.861862704,5099049.677060608
54,Joe Orr Road,Thorn Creek at Joe Orr Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,9,9.28,2.81,15.49,Thorn Creek,-9754419.852949658,5089457.720876058
55,130th Street,Calumet River at 130th Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,9,0.55,0.19,1.04,Calumet River,-9748530.69045206,5110104.230203494
56,Indiana Avenue,Little Calumet River at Indiana Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,8,0.86,0.25,1.81,Little Calumet River,-9753472.181457821,5108772.571885121
57,Ashland Avenue,Little Calumet River at Ashland Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,9,3.22,1.39,4.78,Little Calumet River,-9758345.734333793,5108959.791525536
58,Ashland Avenue,Calumet-Sag Channel at Ashland Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,11,4.02,2.05,7.87,Calumet-Sag Channel,-9758306.686186207,5109440.062465825
59,Cicero Avenue,Calumet-Sag Channel at Cicero Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,11,3.52,1.78,5.21,Calumet-Sag Channel,-9766975.298081215,5109491.834437173
64,Lake Street,West Branch Du Page River at Lake Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,12,8.91,4.78,16.23,West Branch Du Page River,-9810939.89297938,5157781.364521299
73,Diversey Parkway,North Branch Chicago River at Diversey Parkway,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,12,6.69,1.44,9.34,North Branch Chicago River,-9760793.273420712,5150867.342273781
74,Lake Shore Drive,Chicago River at Lake Shore Drive,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,9,0.57,0.2,1.49,Chicago River,-9753112.184339533,5144283.186382862
75,Cicero Avenue,Chicago Sanitary and Ship Canal at Cicero Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,12,3.95,1.62,7.07,Chicago Sanitary and Ship Canal,-9767527.508297497,5134013.305608013
76,Halsted Street,Little Calumet River at Halsted Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,11,4.56,2.27,7.38,Little Calumet River,-9756147.689317683,5109826.122291395
77,Elmhurst Road,Higgins Creek at Elmhurst Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,4,0.41,0.23,0.56,Higgins Creek,-9789503.463971145,5164194.269628853
78,Wille Road,Higgins Creek at Wille Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,12,8.26,1.57,14.33,Higgins Creek,-9789066.534741784,5163778.873133089
79,Higgins Road,Salt Creek at Higgins Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,8,1.3,0.02,8.99,Salt Creek,-9797375.60963822,5165675.359292448
80,Arlington Heights Road,Salt Creek at Arlington Heights Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,12,7.72,0.17,17.2,Salt Creek,-9796254.99295483,5162818.28541295
86,Burnham Avenue,Grand Calumet River at Burnham Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,5,4.45,1.68,8.58,Grand Calumet River,-9744810.951107476,5105915.20396417
89,Walnut Street,West Branch Du Page River at Walnut Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,12,10.32,6.02,15.46,West Branch Du Page River,-9811290.549648687,5160344.011074602
90,Route 19,Poplar Creek at Route 19,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,11,0.28,0.12,0.6,Poplar Creek,-9823047.74711789,5165577.94301833
91,Material Service Road,Des Plaines River at Material Service Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,12,3.78,1.71,7.34,Des Plaines River,-9803757.593335949,5100729.017568359
92,Lockport Powerhouse,Chicago Sanitary and Ship Canal at Lockport Powerhouse Forebay,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,51,5.34,2.18,8.77,Chicago Sanitary and Ship Canal,-9804834.016711399,5096870.642820761
96,Albany Avenue,North Branch Chicago River at Albany Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,12,3.6,0.74,6.2,North Branch Chicago River,-9764088.462110577,5156857.124687181
97,170th Street,Thorn Creek at 170th Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,9,5.3,1.58,8.78,Thorn Creek,-9748874.28283881,5099238.777878965
99,Archer Avenue,Bubbly Creek at Archer Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2009,11,3.32,0.17,6.85,Bubbly Creek,-9758696.948071491,5136817.240627698
100,Wells Street,Chicago River at Wells Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2010,12,2.83,0.37,8.47,Chicago River,-9755339.676982595,5144145.544547021
101,Foster Avenue,North Shore Channel at Foster Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2010,12,7.76,4.74,10.18,North Shore Channel,-9763248.504184216,5157380.484896455
102,Oakton Street,North Shore Channel at Oakton Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2010,11,3.28,0.18,8.99,North Shore Channel,-9763838.713194087,5164984.791142569
103,Golf Road,West Fork North Branch Chicago River at Golf Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2010,10,3.72,1.87,10.76,West Fork North Branch Chicago River,-9771841.694236573,5169273.313312094
104,Glenview Road,North Branch Chicago River at Glenview Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2010,9,5.88,2.96,10.96,North Branch Chicago River,-9770990.71844705,5171319.185344051
105,Frontage Road,Skokie River at Frontage Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2010,12,7.07,4.47,13.45,Skokie River,-9769467.187323028,5174142.560835846
106,Dundee Road,West Fork North Branch Chicago River at Dundee Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2010,10,8.56,1.57,20.78,West Fork North Branch Chicago River,-9777719.3660057,5181767.818476338
108,Loomis Street,South Branch Chicago River at Loomis Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2010,11,5.12,3.06,8.47,South Branch Chicago River,-9758326.630046986,5137947.951214144
109,Brookfield Avenue,Salt Creek at Brookfield Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2010,11,6.17,1.54,10.8,Salt Creek,-9778479.118246686,5134478.740255858
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2010,8,0.36,0.04,0.78,West Branch Du Page River,-9809372.143319122,5162219.006850576
12,Lake-Cook Road,Buffalo Creek at Lake-Cook Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2010,7,0.36,0.08,0.91,Buffalo Creek,-9792683.493154097,5183751.728609537
13,Lake-Cook Road,Des Plaines River at Lake-Cook Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2010,11,6.45,1.63,13.49,Des Plaines River,-9786103.272410415,5183885.200209065
17,Oakton Street,Des Plaines River at Oakton Street,NO2+NO3,Nitrate-Nitrite,mg/L-N,2010,11,6.08,1.3,12.74,Des Plaines River,-9782189.77125312,5164756.208222484
18,Devon Avenue,Salt Creek at Devon Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2010,10,8.31,2.4,13.72,Salt Creek,-9795587.075606022,5159923.790866642
19,Belmont Avenue,Des Plaines River at Belmont Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2010,11,5.71,1.45,11.35,Des Plaines River,-9779371.53102385,5151588.097147647
20,Roosevelt Road,Des Plaines River at Roosevelt Road,NO2+NO3,Nitrate-Nitrite,mg/L-N,2010,11,5.65,1.55,10.47,Des Plaines River,-9776892.815460142,5140724.864266957
22,Ogden Avenue,Des Plaines River at Ogden Avenue,NO2+NO3,Nitrate-Nitrite,mg/L-N,2010,12,5.52,1.47,9.93,Des Plaines River,-9775033.160497827,5134155.08934849
