Station Number,Station Name,Station Description,Parameter Name,Parameter Description,Units of Measure,Year,Result Count,Result Average,Result Min,Result Max,Waterway,x,y
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,SO4   ,Sulfate,mg/L,2012,12,59,41,92,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
42,Route 83,Chicago Sanitary and Ship Canal at Route 83,SO4   ,Sulfate,mg/L,2012,7,71,57,89,Chicago Sanitary and Ship Canal,-9789421.360370245,5116449.74955103
43,Route 83,Calumet-Sag Channel at Route 83,SO4   ,Sulfate,mg/L,2012,11,100,34,164,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
46,Grand Avenue,North Branch Chicago River at Grand Avenue,SO4   ,Sulfate,mg/L,2012,7,53,36,64,North Branch Chicago River,-9756156.248665709,5144758.297382973
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,SO4   ,Sulfate,mg/L,2012,12,85,58,100,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
49,Ewing Avenue,Calumet River at Ewing Avenue,SO4   ,Sulfate,mg/L,2012,6,28,24,31,Calumet River,-9745075.86152176,5120263.120285954
50,Burnham Avenue ,Wolf Lake Drain at Burnham Avenue,SO4   ,Sulfate,mg/L,2012,7,48,27,54,Wolf Lake Drain,-9744778.986089032,5110875.941051556
52,Wentworth Avenue,Little Calumet River at Wentworth Avenue,SO4   ,Sulfate,mg/L,2012,7,124,79,159,Little Calumet River,-9743762.861862704,5099049.677060608
54,Joe Orr Road,Thorn Creek at Joe Orr Road,SO4   ,Sulfate,mg/L,2012,7,724,212,1363,Thorn Creek,-9754419.852949658,5089457.720876058
55,130th Street,Calumet River at 130th Street,SO4   ,Sulfate,mg/L,2012,7,64,30,79,Calumet River,-9748530.69045206,5110104.230203494
56,Indiana Avenue,Little Calumet River at Indiana Avenue,SO4   ,Sulfate,mg/L,2012,10,61,30,93,Little Calumet River,-9753472.181457821,5108772.571885121
57,Ashland Avenue,Little Calumet River at Ashland Avenue,SO4   ,Sulfate,mg/L,2012,11,269,110,712,Little Calumet River,-9758345.734333793,5108959.791525536
58,Ashland Avenue,Calumet-Sag Channel at Ashland Avenue,SO4   ,Sulfate,mg/L,2012,7,111,52,160,Calumet-Sag Channel,-9758306.686186207,5109440.062465825
59,Cicero Avenue,Calumet-Sag Channel at Cicero Avenue,SO4   ,Sulfate,mg/L,2012,10,120,73,177,Calumet-Sag Channel,-9766975.298081215,5109491.834437173
73,Diversey Parkway,North Branch Chicago River at Diversey Parkway,SO4   ,Sulfate,mg/L,2012,12,47,35,58,North Branch Chicago River,-9760793.273420712,5150867.342273781
74,Lake Shore Drive,Chicago River at Lake Shore Drive,SO4   ,Sulfate,mg/L,2012,6,37,24,50,Chicago River,-9753112.184339533,5144283.186382862
75,Cicero Avenue,Chicago Sanitary and Ship Canal at Cicero Avenue,SO4   ,Sulfate,mg/L,2012,12,47,27,66,Chicago Sanitary and Ship Canal,-9767527.508297497,5134013.305608013
76,Halsted Street,Little Calumet River at Halsted Street,SO4   ,Sulfate,mg/L,2012,11,82,58,105,Little Calumet River,-9756147.689317683,5109826.122291395
77,Elmhurst Road,Higgins Creek at Elmhurst Road,SO4   ,Sulfate,mg/L,2012,8,47,19,80,Higgins Creek,-9789503.463971145,5164194.269628853
78,Wille Road,Higgins Creek at Wille Road,SO4   ,Sulfate,mg/L,2012,11,77,31,90,Higgins Creek,-9789066.534741784,5163778.873133089
79,Higgins Road,Salt Creek at Higgins Road,SO4   ,Sulfate,mg/L,2012,11,60,33,87,Salt Creek,-9797375.60963822,5165675.359292448
80,Arlington Heights Road,Salt Creek at Arlington Heights Road,SO4   ,Sulfate,mg/L,2012,7,76,71,82,Salt Creek,-9796254.99295483,5162818.28541295
86,Burnham Avenue,Grand Calumet River at Burnham Avenue,SO4   ,Sulfate,mg/L,2012,11,71,14,139,Grand Calumet River,-9744810.951107476,5105915.20396417
89,Walnut Street,West Branch Du Page River at Walnut Street,SO4   ,Sulfate,mg/L,2012,7,61,41,69,West Branch Du Page River,-9811290.549648687,5160344.011074602
90,Route 19,Poplar Creek at Route 19,SO4   ,Sulfate,mg/L,2012,7,48,31,58,Poplar Creek,-9823047.74711789,5165577.94301833
91,Material Service Road,Des Plaines River at Material Service Road,SO4   ,Sulfate,mg/L,2012,12,73,59,85,Des Plaines River,-9803757.593335949,5100729.017568359
92,Lockport Powerhouse,Chicago Sanitary and Ship Canal at Lockport Powerhouse Forebay,SO4   ,Sulfate,mg/L,2012,51,88,52,114,Chicago Sanitary and Ship Canal,-9804834.016711399,5096870.642820761
96,Albany Avenue,North Branch Chicago River at Albany Avenue,SO4   ,Sulfate,mg/L,2012,12,56,38,76,North Branch Chicago River,-9764088.462110577,5156857.124687181
97,170th Street,Thorn Creek at 170th Street,SO4   ,Sulfate,mg/L,2012,6,438,165,970,Thorn Creek,-9748874.28283881,5099238.777878965
99,Archer Avenue,Bubbly Creek at Archer Avenue,SO4   ,Sulfate,mg/L,2012,12,41,30,60,Bubbly Creek,-9758696.948071491,5136817.240627698
100,Wells Street,Chicago River at Wells Street,SO4   ,Sulfate,mg/L,2013,12,39,25,61,Chicago River,-9755339.676982595,5144145.544547021
108,Loomis Street,South Branch Chicago River at Loomis Street,SO4   ,Sulfate,mg/L,2013,12,44,26,63,South Branch Chicago River,-9758326.630046986,5137947.951214144
109,Brookfield Avenue,Salt Creek at Brookfield Avenue,SO4   ,Sulfate,mg/L,2013,11,74,49,101,Salt Creek,-9778479.118246686,5134478.740255858
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,SO4   ,Sulfate,mg/L,2013,8,67,17,157,West Branch Du Page River,-9809372.143319122,5162219.006850576
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,SO4   ,Sulfate,mg/L,2013,12,67,33,94,West Branch DuPage River,-9811547.219382191,5157233.888994125
112,Dempster St.,North Shore Channel at Dempster Street,SO4   ,Sulfate,mg/L,2013,10,32,20,57,North Shore Channel,-9763803.492506059,5167131.2098396
18,Devon Avenue,Salt Creek at Devon Avenue,SO4   ,Sulfate,mg/L,2013,12,68,47,95,Salt Creek,-9795587.075606022,5159923.790866642
19,Belmont Avenue,Des Plaines River at Belmont Avenue,SO4   ,Sulfate,mg/L,2013,12,69,43,93,Des Plaines River,-9779371.53102385,5151588.097147647
22,Ogden Avenue,Des Plaines River at Ogden Avenue,SO4   ,Sulfate,mg/L,2013,12,71,49,97,Des Plaines River,-9775033.160497827,5134155.08934849
23,Willow Springs Road,Des Plaines River at Willow Springs Road,SO4   ,Sulfate,mg/L,2013,11,70,47,98,Des Plaines River,-9782918.22214516,5121485.94585754
36,Touhy Avenue,North Shore Channel at Touhy Avenue,SO4   ,Sulfate,mg/L,2013,11,41,28,50,North Shore Channel,-9763880.193364626,5162772.158302309
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,SO4   ,Sulfate,mg/L,2013,12,60,42,84,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
43,Route 83,Calumet-Sag Channel at Route 83,SO4   ,Sulfate,mg/L,2013,11,114,67,176,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,SO4   ,Sulfate,mg/L,2013,12,82,60,101,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
56,Indiana Avenue,Little Calumet River at Indiana Avenue,SO4   ,Sulfate,mg/L,2013,8,50,27,99,Little Calumet River,-9753472.181457821,5108772.571885121
57,Ashland Avenue,Little Calumet River at Ashland Avenue,SO4   ,Sulfate,mg/L,2013,10,260,93,400,Little Calumet River,-9758345.734333793,5108959.791525536
59,Cicero Avenue,Calumet-Sag Channel at Cicero Avenue,SO4   ,Sulfate,mg/L,2013,11,118,76,167,Calumet-Sag Channel,-9766975.298081215,5109491.834437173
73,Diversey Parkway,North Branch Chicago River at Diversey Parkway,SO4   ,Sulfate,mg/L,2013,12,44,33,55,North Branch Chicago River,-9760793.273420712,5150867.342273781
75,Cicero Avenue,Chicago Sanitary and Ship Canal at Cicero Avenue,SO4   ,Sulfate,mg/L,2013,12,43,29,62,Chicago Sanitary and Ship Canal,-9767527.508297497,5134013.305608013
76,Halsted Street,Little Calumet River at Halsted Street,SO4   ,Sulfate,mg/L,2013,11,83,48,114,Little Calumet River,-9756147.689317683,5109826.122291395
77,Elmhurst Road,Higgins Creek at Elmhurst Road,SO4   ,Sulfate,mg/L,2013,4,43,14,78,Higgins Creek,-9789503.463971145,5164194.269628853
78,Wille Road,Higgins Creek at Wille Road,SO4   ,Sulfate,mg/L,2013,12,80,38,113,Higgins Creek,-9789066.534741784,5163778.873133089
79,Higgins Road,Salt Creek at Higgins Road,SO4   ,Sulfate,mg/L,2013,8,62,40,126,Salt Creek,-9797375.60963822,5165675.359292448
86,Burnham Avenue,Grand Calumet River at Burnham Avenue,SO4   ,Sulfate,mg/L,2013,9,161,41,246,Grand Calumet River,-9744810.951107476,5105915.20396417
91,Material Service Road,Des Plaines River at Material Service Road,SO4   ,Sulfate,mg/L,2013,12,69,47,95,Des Plaines River,-9803757.593335949,5100729.017568359
92,Lockport Powerhouse,Chicago Sanitary and Ship Canal at Lockport Powerhouse Forebay,SO4   ,Sulfate,mg/L,2013,51,86,49,117,Chicago Sanitary and Ship Canal,-9804834.016711399,5096870.642820761
96,Albany Avenue,North Branch Chicago River at Albany Avenue,SO4   ,Sulfate,mg/L,2013,12,50,30,66,North Branch Chicago River,-9764088.462110577,5156857.124687181
99,Archer Avenue,Bubbly Creek at Archer Avenue,SO4   ,Sulfate,mg/L,2013,10,42,26,61,Bubbly Creek,-9758696.948071491,5136817.240627698
100,Wells Street,Chicago River at Wells Street,SO4   ,Sulfate,mg/L,2014,11,35,20,51,Chicago River,-9755339.676982595,5144145.544547021
108,Loomis Street,South Branch Chicago River at Loomis Street,SO4   ,Sulfate,mg/L,2014,12,46,28,60,South Branch Chicago River,-9758326.630046986,5137947.951214144
109,Brookfield Avenue,Salt Creek at Brookfield Avenue,SO4   ,Sulfate,mg/L,2014,9,89,59,118,Salt Creek,-9778479.118246686,5134478.740255858
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,SO4   ,Sulfate,mg/L,2014,8,84,39,157,West Branch Du Page River,-9809372.143319122,5162219.006850576
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,SO4   ,Sulfate,mg/L,2014,11,76,53,96,West Branch DuPage River,-9811547.219382191,5157233.888994125
112,Dempster St.,North Shore Channel at Dempster Street,SO4   ,Sulfate,mg/L,2014,9,34,21,67,North Shore Channel,-9763803.492506059,5167131.2098396
18,Devon Avenue,Salt Creek at Devon Avenue,SO4   ,Sulfate,mg/L,2014,11,79,50,102,Salt Creek,-9795587.075606022,5159923.790866642
19,Belmont Avenue,Des Plaines River at Belmont Avenue,SO4   ,Sulfate,mg/L,2014,10,70,47,102,Des Plaines River,-9779371.53102385,5151588.097147647
22,Ogden Avenue,Des Plaines River at Ogden Avenue,SO4   ,Sulfate,mg/L,2014,9,74,42,105,Des Plaines River,-9775033.160497827,5134155.08934849
23,Willow Springs Road,Des Plaines River at Willow Springs Road,SO4   ,Sulfate,mg/L,2014,9,76,52,117,Des Plaines River,-9782918.22214516,5121485.94585754
36,Touhy Avenue,North Shore Channel at Touhy Avenue,SO4   ,Sulfate,mg/L,2014,12,48,38,62,North Shore Channel,-9763880.193364626,5162772.158302309
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,SO4   ,Sulfate,mg/L,2014,12,74,54,101,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
43,Route 83,Calumet-Sag Channel at Route 83,SO4   ,Sulfate,mg/L,2014,11,107,54,191,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,SO4   ,Sulfate,mg/L,2014,11,88,62,149,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
56,Indiana Avenue,Little Calumet River at Indiana Avenue,SO4   ,Sulfate,mg/L,2014,10,60,1,114,Little Calumet River,-9753472.181457821,5108772.571885121
57,Ashland Avenue,Little Calumet River at Ashland Avenue,SO4   ,Sulfate,mg/L,2014,11,245,43,538,Little Calumet River,-9758345.734333793,5108959.791525536
59,Cicero Avenue,Calumet-Sag Channel at Cicero Avenue,SO4   ,Sulfate,mg/L,2014,11,109,43,174,Calumet-Sag Channel,-9766975.298081215,5109491.834437173
73,Diversey Parkway,North Branch Chicago River at Diversey Parkway,SO4   ,Sulfate,mg/L,2014,12,53,39,64,North Branch Chicago River,-9760793.273420712,5150867.342273781
75,Cicero Avenue,Chicago Sanitary and Ship Canal at Cicero Avenue,SO4   ,Sulfate,mg/L,2014,11,47,34,63,Chicago Sanitary and Ship Canal,-9767527.508297497,5134013.305608013
76,Halsted Street,Little Calumet River at Halsted Street,SO4   ,Sulfate,mg/L,2014,12,85,54,115,Little Calumet River,-9756147.689317683,5109826.122291395
77,Elmhurst Road,Higgins Creek at Elmhurst Road,SO4   ,Sulfate,mg/L,2014,4,49,22,77,Higgins Creek,-9789503.463971145,5164194.269628853
78,Wille Road,Higgins Creek at Wille Road,SO4   ,Sulfate,mg/L,2014,12,92,52,108,Higgins Creek,-9789066.534741784,5163778.873133089
79,Higgins Road,Salt Creek at Higgins Road,SO4   ,Sulfate,mg/L,2014,9,70,42,99,Salt Creek,-9797375.60963822,5165675.359292448
86,Burnham Avenue,Grand Calumet River at Burnham Avenue,SO4   ,Sulfate,mg/L,2014,10,127,43,215,Grand Calumet River,-9744810.951107476,5105915.20396417
91,Material Service Road,Des Plaines River at Material Service Road,SO4   ,Sulfate,mg/L,2014,10,78,43,120,Des Plaines River,-9803757.593335949,5100729.017568359
92,Lockport Powerhouse,Chicago Sanitary and Ship Canal at Lockport Powerhouse Forebay,SO4   ,Sulfate,mg/L,2014,52,93,47,131,Chicago Sanitary and Ship Canal,-9804834.016711399,5096870.642820761
96,Albany Avenue,North Branch Chicago River at Albany Avenue,SO4   ,Sulfate,mg/L,2014,11,59,41,77,North Branch Chicago River,-9764088.462110577,5156857.124687181
99,Archer Avenue,Bubbly Creek at Archer Avenue,SO4   ,Sulfate,mg/L,2014,11,43,31,59,Bubbly Creek,-9758696.948071491,5136817.240627698
100,Wells Street,Chicago River at Wells Street,SO4   ,Sulfate,mg/L,2015,12,33,19,52,Chicago River,-9755339.676982595,5144145.544547021
108,Loomis Street,South Branch Chicago River at Loomis Street,SO4   ,Sulfate,mg/L,2015,11,45,28,61,South Branch Chicago River,-9758326.630046986,5137947.951214144
109,Brookfield Avenue,Salt Creek at Brookfield Avenue,SO4   ,Sulfate,mg/L,2015,10,79,63,97,Salt Creek,-9778479.118246686,5134478.740255858
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,SO4   ,Sulfate,mg/L,2015,9,62,13,110,West Branch Du Page River,-9809372.143319122,5162219.006850576
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,SO4   ,Sulfate,mg/L,2015,12,70,56,85,West Branch DuPage River,-9811547.219382191,5157233.888994125
112,Dempster St.,North Shore Channel at Dempster Street,SO4   ,Sulfate,mg/L,2015,9,27,19,44,North Shore Channel,-9763803.492506059,5167131.2098396
18,Devon Avenue,Salt Creek at Devon Avenue,SO4   ,Sulfate,mg/L,2015,11,78,61,102,Salt Creek,-9795587.075606022,5159923.790866642
19,Belmont Avenue,Des Plaines River at Belmont Avenue,SO4   ,Sulfate,mg/L,2015,11,67,52,100,Des Plaines River,-9779371.53102385,5151588.097147647
22,Ogden Avenue,Des Plaines River at Ogden Avenue,SO4   ,Sulfate,mg/L,2015,10,69,56,90,Des Plaines River,-9775033.160497827,5134155.08934849
23,Willow Springs Road,Des Plaines River at Willow Springs Road,SO4   ,Sulfate,mg/L,2015,9,71,55,87,Des Plaines River,-9782918.22214516,5121485.94585754
36,Touhy Avenue,North Shore Channel at Touhy Avenue,SO4   ,Sulfate,mg/L,2015,12,51,26,71,North Shore Channel,-9763880.193364626,5162772.158302309
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,SO4   ,Sulfate,mg/L,2015,12,67,37,98,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
43,Route 83,Calumet-Sag Channel at Route 83,SO4   ,Sulfate,mg/L,2015,11,117,65,179,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,SO4   ,Sulfate,mg/L,2015,10,76,42,111,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
56,Indiana Avenue,Little Calumet River at Indiana Avenue,SO4   ,Sulfate,mg/L,2015,9,78,38,141,Little Calumet River,-9753472.181457821,5108772.571885121
57,Ashland Avenue,Little Calumet River at Ashland Avenue,SO4   ,Sulfate,mg/L,2015,10,317,77,544,Little Calumet River,-9758345.734333793,5108959.791525536
59,Cicero Avenue,Calumet-Sag Channel at Cicero Avenue,SO4   ,Sulfate,mg/L,2015,10,121,86,184,Calumet-Sag Channel,-9766975.298081215,5109491.834437173
73,Diversey Parkway,North Branch Chicago River at Diversey Parkway,SO4   ,Sulfate,mg/L,2015,12,55,33,87,North Branch Chicago River,-9760793.273420712,5150867.342273781
75,Cicero Avenue,Chicago Sanitary and Ship Canal at Cicero Avenue,SO4   ,Sulfate,mg/L,2015,12,45,24,72,Chicago Sanitary and Ship Canal,-9767527.508297497,5134013.305608013
76,Halsted Street,Little Calumet River at Halsted Street,SO4   ,Sulfate,mg/L,2015,10,82,58,136,Little Calumet River,-9756147.689317683,5109826.122291395
78,Wille Road,Higgins Creek at Wille Road,SO4   ,Sulfate,mg/L,2015,10,85,58,99,Higgins Creek,-9789066.534741784,5163778.873133089
79,Higgins Road,Salt Creek at Higgins Road,SO4   ,Sulfate,mg/L,2015,9,65,41,97,Salt Creek,-9797375.60963822,5165675.359292448
86,Burnham Avenue,Grand Calumet River at Burnham Avenue,SO4   ,Sulfate,mg/L,2015,11,151,118,196,Grand Calumet River,-9744810.951107476,5105915.20396417
91,Material Service Road,Des Plaines River at Material Service Road,SO4   ,Sulfate,mg/L,2015,12,77,58,106,Des Plaines River,-9803757.593335949,5100729.017568359
92,Lockport Powerhouse,Chicago Sanitary and Ship Canal at Lockport Powerhouse Forebay,SO4   ,Sulfate,mg/L,2015,51,91,41,142,Chicago Sanitary and Ship Canal,-9804834.016711399,5096870.642820761
96,Albany Avenue,North Branch Chicago River at Albany Avenue,SO4   ,Sulfate,mg/L,2015,9,50,31,61,North Branch Chicago River,-9764088.462110577,5156857.124687181
99,Archer Avenue,Bubbly Creek at Archer Avenue,SO4   ,Sulfate,mg/L,2015,10,42,30,56,Bubbly Creek,-9758696.948071491,5136817.240627698
100,Wells Street,Chicago River at Wells Street,SO4   ,Sulfate,mg/L,2016,10,33,23,49,Chicago River,-9755339.676982595,5144145.544547021
108,Loomis Street,South Branch Chicago River at Loomis Street,SO4   ,Sulfate,mg/L,2016,11,44,30,56,South Branch Chicago River,-9758326.630046986,5137947.951214144
109,Brookfield Avenue,Salt Creek at Brookfield Avenue,SO4   ,Sulfate,mg/L,2016,12,77,47,116,Salt Creek,-9778479.118246686,5134478.740255858
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,SO4   ,Sulfate,mg/L,2016,11,61,32,109,West Branch Du Page River,-9809372.143319122,5162219.006850576
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,SO4   ,Sulfate,mg/L,2016,12,64,46,84,West Branch DuPage River,-9811547.219382191,5157233.888994125
112,Dempster St.,North Shore Channel at Dempster Street,SO4   ,Sulfate,mg/L,2016,10,34,20,76,North Shore Channel,-9763803.492506059,5167131.2098396
113,Oakton Street,Higgins Creek at Oakton Street,SO4   ,Sulfate,mg/L,2016,8,39,24,92,Higgins Creek,-9790431.138942767,5164381.759368491
18,Devon Avenue,Salt Creek at Devon Avenue,SO4   ,Sulfate,mg/L,2016,12,71,47,108,Salt Creek,-9795587.075606022,5159923.790866642
19,Belmont Avenue,Des Plaines River at Belmont Avenue,SO4   ,Sulfate,mg/L,2016,12,64,44,88,Des Plaines River,-9779371.53102385,5151588.097147647
22,Ogden Avenue,Des Plaines River at Ogden Avenue,SO4   ,Sulfate,mg/L,2016,12,68,47,98,Des Plaines River,-9775033.160497827,5134155.08934849
23,Willow Springs Road,Des Plaines River at Willow Springs Road,SO4   ,Sulfate,mg/L,2016,11,69,43,109,Des Plaines River,-9782918.22214516,5121485.94585754
36,Touhy Avenue,North Shore Channel at Touhy Avenue,SO4   ,Sulfate,mg/L,2016,12,50,37,66,North Shore Channel,-9763880.193364626,5162772.158302309
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,SO4   ,Sulfate,mg/L,2016,11,71,47,95,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
43,Route 83,Calumet-Sag Channel at Route 83,SO4   ,Sulfate,mg/L,2016,11,107,49,166,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,SO4   ,Sulfate,mg/L,2016,11,86,60,112,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
56,Indiana Avenue,Little Calumet River at Indiana Avenue,SO4   ,Sulfate,mg/L,2016,10,45,35,56,Little Calumet River,-9753472.181457821,5108772.571885121
57,Ashland Avenue,Little Calumet River at Ashland Avenue,SO4   ,Sulfate,mg/L,2016,10,310,47,747,Little Calumet River,-9758345.734333793,5108959.791525536
59,Cicero Avenue,Calumet-Sag Channel at Cicero Avenue,SO4   ,Sulfate,mg/L,2016,11,98,46,171,Calumet-Sag Channel,-9766975.298081215,5109491.834437173
73,Diversey Parkway,North Branch Chicago River at Diversey Parkway,SO4   ,Sulfate,mg/L,2016,12,51,38,62,North Branch Chicago River,-9760793.273420712,5150867.342273781
75,Cicero Avenue,Chicago Sanitary and Ship Canal at Cicero Avenue,SO4   ,Sulfate,mg/L,2016,10,47,35,65,Chicago Sanitary and Ship Canal,-9767527.508297497,5134013.305608013
76,Halsted Street,Little Calumet River at Halsted Street,SO4   ,Sulfate,mg/L,2016,10,68,50,90,Little Calumet River,-9756147.689317683,5109826.122291395
78,Wille Road,Higgins Creek at Wille Road,SO4   ,Sulfate,mg/L,2016,11,78,47,101,Higgins Creek,-9789066.534741784,5163778.873133089
79,Higgins Road,Salt Creek at Higgins Road,SO4   ,Sulfate,mg/L,2016,9,58,39,87,Salt Creek,-9797375.60963822,5165675.359292448
86,Burnham Avenue,Grand Calumet River at Burnham Avenue,SO4   ,Sulfate,mg/L,2016,10,122,52,190,Grand Calumet River,-9744810.951107476,5105915.20396417
91,Material Service Road,Des Plaines River at Material Service Road,SO4   ,Sulfate,mg/L,2016,12,68,41,100,Des Plaines River,-9803757.593335949,5100729.017568359
92,Lockport Powerhouse,Chicago Sanitary and Ship Canal at Lockport Powerhouse Forebay,SO4   ,Sulfate,mg/L,2016,48,88,44,122,Chicago Sanitary and Ship Canal,-9804834.016711399,5096870.642820761
96,Albany Avenue,North Branch Chicago River at Albany Avenue,SO4   ,Sulfate,mg/L,2016,12,53,42,67,North Branch Chicago River,-9764088.462110577,5156857.124687181
99,Archer Avenue,Bubbly Creek at Archer Avenue,SO4   ,Sulfate,mg/L,2016,8,41,33,58,Bubbly Creek,-9758696.948071491,5136817.240627698
100,Wells Street,Chicago River at Wells Street,SO4   ,Sulfate,mg/L,2017,11,33,22,54,Chicago River,-9755339.676982595,5144145.544547021
108,Loomis Street,South Branch Chicago River at Loomis Street,SO4   ,Sulfate,mg/L,2017,11,44,26,61,South Branch Chicago River,-9758326.630046986,5137947.951214144
109,Brookfield Avenue,Salt Creek at Brookfield Avenue,SO4   ,Sulfate,mg/L,2017,10,73,35,96,Salt Creek,-9778479.118246686,5134478.740255858
110,Springinsguth Rd.,West Branch DuPage River at Springinsguth Road,SO4   ,Sulfate,mg/L,2017,10,62,20,88,West Branch Du Page River,-9809372.143319122,5162219.006850576
111,Arlington Dr.,West Branch DuPage River at Arlington Drive,SO4   ,Sulfate,mg/L,2017,10,56,23,75,West Branch DuPage River,-9811547.219382191,5157233.888994125
112,Dempster St.,North Shore Channel at Dempster Street,SO4   ,Sulfate,mg/L,2017,10,30,21,49,North Shore Channel,-9763803.492506059,5167131.2098396
113,Oakton Street,Higgins Creek at Oakton Street,SO4   ,Sulfate,mg/L,2017,7,31,17,65,Higgins Creek,-9790431.138942767,5164381.759368491
18,Devon Avenue,Salt Creek at Devon Avenue,SO4   ,Sulfate,mg/L,2017,11,68,40,97,Salt Creek,-9795587.075606022,5159923.790866642
19,Belmont Avenue,Des Plaines River at Belmont Avenue,SO4   ,Sulfate,mg/L,2017,10,54,28,75,Des Plaines River,-9779371.53102385,5151588.097147647
22,Ogden Avenue,Des Plaines River at Ogden Avenue,SO4   ,Sulfate,mg/L,2017,10,59,32,79,Des Plaines River,-9775033.160497827,5134155.08934849
23,Willow Springs Road,Des Plaines River at Willow Springs Road,SO4   ,Sulfate,mg/L,2017,9,67,33,101,Des Plaines River,-9782918.22214516,5121485.94585754
36,Touhy Avenue,North Shore Channel at Touhy Avenue,SO4   ,Sulfate,mg/L,2017,11,50,39,62,North Shore Channel,-9763880.193364626,5162772.158302309
41,Harlem Avenue,Chicago Sanitary and Ship Canal at Harlem Avenue,SO4   ,Sulfate,mg/L,2017,11,60,33,83,Chicago Sanitary and Ship Canal,-9774026.337077957,5131234.839862472
43,Route 83,Calumet-Sag Channel at Route 83,SO4   ,Sulfate,mg/L,2017,10,108,66,158,Calumet-Sag Channel,-9789029.93158179,5115601.921870255
48,Stephen Street,Chicago Sanitary and Ship Canal at Stephen Street,SO4   ,Sulfate,mg/L,2017,12,77,37,122,Chicago Sanitary and Ship Canal,-9796052.154215598,5113077.68374999
56,Indiana Avenue,Little Calumet River at Indiana Avenue,SO4   ,Sulfate,mg/L,2017,10,79,45,100,Little Calumet River,-9753472.181457821,5108772.571885121
57,Ashland Avenue,Little Calumet River at Ashland Avenue,SO4   ,Sulfate,mg/L,2017,10,196,78,386,Little Calumet River,-9758345.734333793,5108959.791525536
59,Cicero Avenue,Calumet-Sag Channel at Cicero Avenue,SO4   ,Sulfate,mg/L,2017,10,105,72,144,Calumet-Sag Channel,-9766975.298081215,5109491.834437173
73,Diversey Parkway,North Branch Chicago River at Diversey Parkway,SO4   ,Sulfate,mg/L,2017,10,49,28,60,North Branch Chicago River,-9760793.273420712,5150867.342273781
75,Cicero Avenue,Chicago Sanitary and Ship Canal at Cicero Avenue,SO4   ,Sulfate,mg/L,2017,11,42,23,57,Chicago Sanitary and Ship Canal,-9767527.508297497,5134013.305608013
76,Halsted Street,Little Calumet River at Halsted Street,SO4   ,Sulfate,mg/L,2017,10,79,66,102,Little Calumet River,-9756147.689317683,5109826.122291395
77,Elmhurst Road,Higgins Creek at Elmhurst Road,SO4   ,Sulfate,mg/L,2017,2,60,40,81,Higgins Creek,-9789503.463971145,5164194.269628853
78,Wille Road,Higgins Creek at Wille Road,SO4   ,Sulfate,mg/L,2017,10,77,30,97,Higgins Creek,-9789066.534741784,5163778.873133089
79,Higgins Road,Salt Creek at Higgins Road,SO4   ,Sulfate,mg/L,2017,8,62,23,90,Salt Creek,-9797375.60963822,5165675.359292448
86,Burnham Avenue,Grand Calumet River at Burnham Avenue,SO4   ,Sulfate,mg/L,2017,10,115,78,202,Grand Calumet River,-9744810.951107476,5105915.20396417
91,Material Service Road,Des Plaines River at Material Service Road,SO4   ,Sulfate,mg/L,2017,10,59,29,85,Des Plaines River,-9803757.593335949,5100729.017568359
